file,chunk_id,cluster,is_rep,snippet,umap_x,umap_y
test_data\A_Heart_Disease_Prediction_in_the_Age_of_AI__A_Comprehensive_Review_of_ML_and_DL.pdf,7,7,False,"inability to capture complex feature interactions. Deep learning techniques, particularly CNNs and LSTMs, marked significant progress by effectively modeling nonlinear relationships and temporal depen",13.908924,11.105582
test_data\A_Heart_Disease_Prediction_in_the_Age_of_AI__A_Comprehensive_Review_of_ML_and_DL.pdf,8,7,False,ERT for biomedical literature and risk factor extraction. • Vision Transformers (ViT) for echocardiogram and imaging-based diagnosis. • Domain-specific adaptations of transformers for cardiovascular r,13.980978,11.145675
test_data\A_Heart_Disease_Prediction_in_the_Age_of_AI__A_Comprehensive_Review_of_ML_and_DL.pdf,9,7,False,"population variations (age, ethnicity, lifestyle factors), limiting generalizability. 2. Class Imbalance in Medical Data • Heart disease datasets frequently suffer from imbalanced distributions (more ",13.858613,10.876348
test_data\A_Heart_Disease_Prediction_in_the_Age_of_AI__A_Comprehensive_Review_of_ML_and_DL.pdf,10,7,False,"otes), and imaging/ECG signals into unified prediction pipelines will yield more accurate and holistic results. • Privacy-Preserving Healthcare AI Federated learning and differential privacy approache",13.916813,11.1296
test_data\A_Heart_Disease_Prediction_in_the_Age_of_AI__A_Comprehensive_Review_of_ML_and_DL.pdf,11,7,False,"ed datasets, limited explainability, and insufficient real-world clinical validation continue to restrict the adaptability of existing systems to broader patient populations and practical healthcare e",14.041535,11.467587
test_data\A_Heart_Disease_Prediction_in_the_Age_of_AI__A_Comprehensive_Review_of_ML_and_DL.pdf,12,7,False,"probability algorithm for the diagnosis of coronary artery disease. American Journal of Cardiology, 64(5), 304-310. 2. Gudadhe, M., Wankhade, K., & Dongre, S. (2010). Decision support system for heart",14.116099,11.757472
test_data\A_Heart_Disease_Prediction_in_the_Age_of_AI__A_Comprehensive_Review_of_ML_and_DL.pdf,13,7,False,"rning algorithms. Mobile Information Systems, 2020, 1–21. 13. Sundararajan, V., & Murthy, V. (2021). Explainable AI for clinical decision support in heart disease prediction. Artificial Intelligence i",14.107927,11.454829
test_data\A_Heart_Disease_Prediction_in_the_Age_of_AI__A_Comprehensive_Review_of_ML_and_DL.txt,0,7,False,"title: A Heart Disease Prediction in the Age of AI: A Comprehensive Review of ML and DL Approaches authors: , Prof. Sarwesh Site, Neha Patle published: 2025-9-16 doi: 10.55041/ijsrem52650 abstract: <j",14.075667,11.351007
test_data\A_Heart_Disease_Prediction_in_the_Age_of_AI__A_Comprehensive_Review_of_ML_and_DL.txt,1,7,False,"imaging, and genomics), explainable deep learning, federated learning for secure healthcare AI, and the use of large pre-trained models for clinical decision support. By consolidating recent advanceme",13.992774,11.326061
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,0,9,False,"Scholar Publishing Group Machine Learning Theory and Practice https://doi.org/10.38007/ML.2021.020302 ISSN 2790-0983 V ol. 2, Issue 3: 9-19 Copyright: © 2021 by the authors. This is an Open Access art",7.3348303,6.3339877
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,1,14,False,students with high psychological stress in a timely manner. The research in this paper suggests that this idea is potentially feasible and deserves further validation and improvement in practice. 1. I,7.2578526,6.2880707
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,2,1,False,"oogle survey form to collect data. After training and testing the dataset with five algorithms, the best method for predicting depression among Bangladeshi university students was found [5]. Various p",7.3493533,6.372189
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,3,8,False,"t is substituted into the model for computation, for supervised neural network models, called EnsemblesamplingANN, which can make good use of the entire data set [9-10]. d denotes all datasets, D trai",9.897678,5.554613
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,4,8,False,"ning Theory and Practice 12 The structure of each weak classifier neural network is shown above [15-16], and the structure of the integrated sampling neural network used by the model is shown in the f",9.605174,5.4915853
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,5,0,False,l Study 3.1. Course Selection Behavioural Characteristics Course selection behaviour features are constructed from student course selection data to correlate with student course pressures and preferen,8.327409,6.5876355
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,6,5,False,"e 14 3.2. Outlier Detection (LOF) Model To investigate the difference between the classification algorith m and the outlier detection algorithm, the four main features were also substituted into the d",8.388367,5.8590784
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,7,5,False,"eak classifier has to be determined before deciding on the number of weak classifiers n, and thus the effectiveness of the overall model. This is shown in Tables 5 and 6. Figure 4 shows the results fo",9.332624,5.6324835
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,8,8,False,"t the best results are obtained with n=5, as each weak classifier is well trained and the overall model works best. Machine Learning Theory and Practice 16 Figure 5. Number of weak classifiers paramet",8.761365,4.834891
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,9,9,False,"sitive class as positive class, while the LOF model is more effective in judging the true negative class as negative class, and the G-mean values of the two models are almost equal. The good effect of",7.2571387,6.6066284
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.pdf,10,0,False,"Posttraumatic Stress Symptoms. Journal of Couple and Relationship Therapy, 2021, 21(2):129-150. https://doi.org/10.1080/15332691.2021.1908197 [2] Nejatian M , Alami A, Tehrani H, et al. Attitude, Inte",6.867631,5.9932027
test_data\A_Machine_Learning_supported_Analysis_of_University_Students__Mental_Health.txt,0,9,False,title: A Machine Learning-supported Analysis of University Students' Mental Health authors: published: 2021-9-10 doi: 10.38007/ml.2021.020302 abstract: pdf_url: http://scholar-press.com/uploads/papers,7.231414,6.219663
test_data\A_Novel_Fully_Automated_MRI_Based_Deep_Learning_Method_For_Classification_Of_IDH_Mutation_Status_In_757385.pdf,0,4,False,"A novel fully automated MRI- based deep-learning method for classification of IDH mutation status in brain gliomas Chandan Ganesh Bangalore Yogananda , Bhavya R Shah , Maryam Vej dani-Jahromi , Sahil ",14.526144,10.311742
test_data\A_Novel_Fully_Automated_MRI_Based_Deep_Learning_Method_For_Classification_Of_IDH_Mutation_Status_In_757385_metadata.txt,0,7,False,"Title: A Novel Fully Automated MRI-Based Deep Learning Method For Classification Of IDH Mutation Status In Brain Gliomas Abstract: ""The authors have withdrawn their manuscript because they have identi",14.528823,10.341118
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,0,7,False,"(IJACSA) International Journal of Advanced Computer Science and Applications Vol. 14, No. 6, 2023 1038 | P a g e www.ijacsa.thesai.org A Novel ML Approach for Computing Missing Sift, Provean, and Muta",16.087309,8.414114
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,1,4,False,"), as a significant barrier in cancer development [1][2][3]. The tp53 protein acts as a tumor suppressor by regulating cell division, growth, and apoptosis processes. It has been found t hat approxima",16.197445,8.198424
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,2,7,False,"rrence of missense variants in cancer patients [16] [17]. Understanding the effect of missense mutations is crucial for clinical use, especially in distinguishing pathogenic and infectious variants am",16.069708,8.433238
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,3,2,False,lasses based on the guidelines suggested by the American College of Medical Genetics and Genomics (ACMG) [25]. Section III of the paper delves into the materials and methods utilized in the research s,16.183994,8.271154
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,4,2,False,"otein sequence. A set of closely related sequences, typically the top 30 clusters, is selected as a supporting sequence set. The scores within each cluster are averaged, resulting in a Provean score. ",16.116993,8.363009
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,5,7,False,"dataframe (x_train) to store the features. ii. Create another dataframe (y_train) to store the corresponding labels. iii. Use the KNN regressor model to predict values of y_train, and save the predict",16.029388,8.473274
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,6,17,False,: Compare the results of each technique using evaluation metrics. Step 5: Tabulate the results. Step 6: Stop. C. ML Techniques used in the Proposed Research Study  To predict the computational scores,15.912028,8.520055
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,7,17,False,", ED: Euclidean Distance Calculating ED individually for rows (i), (ii), and (iv) containing SIFT score values and SIFT score=? Different arrows indicate this in Table I. Below is the ED calculation f",16.032597,8.437949
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,8,1,False,"ional Journal of Advanced Computer Science and Applications Vol. 14, No. 6, 2023 1041 | P a g e www.ijacsa.thesai.org  Logistic regression: The LR is, by default, a regression model whose prediction ",8.839168,6.120485
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,9,5,False,"model.  Support Vector Machine (SVM): SVM is a versatile algorithm used for classification and regression tasks. It aims to find an optimal hyperplane, or decision boundary, that maximizes the separa",8.991851,6.091497
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,10,8,False,"ition before decid ing which branch to proceed with until the leaf node (last) is hit. Here, there will be a total of five leaf nodes for each pathogenicity class. Both entropy and Gini impurities are",9.60432,6.4027886
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,11,8,False,"network calculates the product of input values and weights, and the sum of these product terms along with (IJACSA) International Journal of Advanced Computer Science and Applications Vol. 14, No. 6, 2",13.149,1.8879768
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,12,2,False,"study, the mutation database with 80,406 samples (TP53 Mutated data, 20 17 Release R2, available at https://p53.fr/the -database) was utilized. The database includes various variant classifications fo",16.080622,8.4079485
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,13,17,False,"er divided into two DataFrames: data_abs, which contained rows where the Sift_score was '?', with a size of 21,902 X 8, and data_pre, which included rows with available Sift_score values, with a size ",8.82651,6.705367
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,14,17,False,"thod. The values calculated by both methods were compared, and it was found that they were 85% similar. Additionally, two KNN models were trained separately, one using the proposed method an d the oth",15.997213,8.4826355
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,15,17,False,"nning and end of the graph. However, the question arises whether these slight differences hold a ny predictive significance. Therefore, a case study was conducted to demonstrate that the proposed meth",16.045126,8.440849
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,16,17,False,Neutral 1997 2249 Classificati on Accuracy 0.872 0.783 SIFT Score Code-based Impute Mutassessor Score Impute Code-based Provean Score Code-based Impute (IJACSA) International Journal of Advanced Compu,9.102549,6.7941303
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,17,17,False,CM are as follows: A true positive (TP) is when a true class 0 (benign) is predicted as 0 (benign). A true negative (TN) is when an actual class is not 0 an d is predicted correctly as not class 0. A ,9.056714,6.814724
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,18,17,False,0 0 P 0.99 0.9 9 0.99 0.994 1 0.9 9 0.9 9 0.9 8 R 0.98 0.9 9 0.99 2 1.0 0 1.0 0 1.0 0 F 0.98 0.9 9 0.99 3 0.9 7 1.0 0 0.9 9 4 0.9 6 0.9 5 0.9 5 SVM 0 1.0 0 1.0 0 1.0 0 P 0.86 0.9 1 0.91 Poly: 0.910 RB,9.133361,6.756514
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,19,17,False,.8 96 0.8 89 0.8 90 0.8 83 0.8 89 SV M 0.9 15 0.8 99 0.9 14 0.9 12 0.9 07 0.9 24 0.9 09 0.9 16 0.9 06 0.9 17 DT 0.9 55 0.9 52 0.9 51 0.9 53 0.9 50 0.9 54 0.9 50 0.9 57 0.9 51 0.9 61 RF 0.9 98 0.9 96 0,16.093082,8.414443
test_data\A_Novel_ML_Approach_for_Computing_Missing_Sift__Provean__and_Mutassessor_Scores_.pdf,20,7,False,"roduction, missense mutations are highly prevalent in approximately 80% of cancer samples. Scientists worldwide dedicate their valuable time to understanding the significance of these mutations and de",16.018875,8.554691
